"CubeId";"sddsilv7m"
"2017-12";"RAFAIMF";"871.26645868"
"2017-12";"RAFASDR";"4495.51778895"
"2017-12";"RAFAGOLD";"42494.04545352"
"2017-12";"RAFAO";"82.13594013"
"2018-01";"RAXG";"737274.21856077"
"2018-01";"RAFAFX";"732034.20045578"
"2018-01";"RAFAIMF";"829.26594419"
"2018-01";"RAFASDR";"4388.70056985"
"2018-01";"RAFAGOLD";"41882.53325714"
"2018-01";"RAFAO";"22.05159095"
"2018-02";"RAXG";"737586.27231177"
"2018-02";"RAFAFX";"732256.58222984"
"2018-02";"RAFAIMF";"833.54177022"
"2018-02";"RAFASDR";"4496.5548438"
"2018-02";"RAFAGOLD";"41625.83793176"
"2018-02";"RAFAO";"-0.40653209"
"2018-03";"RAXG";"743041.30222156"
"2018-03";"RAFAFX";"737598.70948796"
"2018-03";"RAFAIMF";"841.7212645"
"2018-03";"RAFASDR";"4552.16124686"
"2018-03";"RAFAGOLD";"42269.43404284"
"2018-03";"RAFAO";"48.71022224"
"2018-04";"RAXG";"762718.47700539"
"2018-04";"RAFAFX";"757192.74923887"
"2018-04";"RAFAIMF";"864.08457265"
"2018-04";"RAFASDR";"4664.03239221"
"2018-04";"RAFAGOLD";"43470.5871079"
"2018-04";"RAFAO";"-2.38919834"
"2018-05";"RAXG";"746043.99613062"
"2018-05";"RAFAFX";"740633.13795242"
"2018-05";"RAFAIMF";"848.46470844"
"2018-05";"RAFASDR";"4581.29277955"
"2018-05";"RAFAGOLD";"42939.09398986"
"2018-05";"RAFAO";"-18.89930979"
"2018-06";"RAXG";"753845.35917284"
"2018-06";"RAFAFX";"748213.87844289"
"2018-06";"RAFAIMF";"1057.06724362"
"2018-06";"RAFASDR";"4583.0440205"
"2018-06";"RAFAGOLD";"41561.74406517"
"2018-06";"RAFAO";"-8.63053417"
"2018-07";"RAXG";"755479.6975137"
"2018-07";"RAFAFX";"749913.18076642"
"2018-07";"RAFAIMF";"1020.62518507"
"2018-07";"RAFASDR";"4552.1739764"
"2018-07";"RAFAGOLD";"40416.57961822"
"2018-07";"RAFAO";"-6.28241419"
"2018-08";"RAXG";"736222.1857369"
"2018-08";"RAFAFX";"730846.26281613"
"2018-08";"RAFAIMF";"995.53266546"
"2018-08";"RAFASDR";"4404.91136419"
"2018-08";"RAFAGOLD";"38952.30044136"
"2018-08";"RAFAO";"-24.52110888"
"2018-09";"RAXG";"745201.3161261"
"2018-09";"RAFAFX";"739526.31216771"
"2018-09";"RAFAIMF";"1002.81906801"
"2018-09";"RAFASDR";"4431.61575083"
"2018-09";"RAFAGOLD";"38765.46624352"
"2018-09";"RAFAO";"240.56913955"
"2018-10";"RAXG";"758072.92475714"
"2018-10";"RAFAFX";"752409.22399441"
"2018-10";"RAFAIMF";"1108.10015247"
"2018-10";"RAFASDR";"4519.97145248"
"2018-10";"RAFAGOLD";"40823.28361477"
"2018-10";"RAFAO";"35.62915778"
"2018-11";"RAXG";"754699.2263262"
"2018-11";"RAFAFX";"749006.37891165"
"2018-11";"RAFAIMF";"1100.97845431"
"2018-11";"RAFASDR";"4492.8374748"
"2018-11";"RAFAGOLD";"40672.43012233"
"2018-11";"RAFAO";"99.03148544"
"2018-12";"RAXG";"734275.36524737"
"2018-12";"RAFAFX";"728745.44604109"
"2018-12";"RAFAIMF";"1188.40501469"
"2018-12";"RAFASDR";"4440.58670517"
"2018-12";"RAFAGOLD";"42237.31847994"
"2018-12";"RAFAO";"-99.07251358"
"2019-01";"RAXG";"747947.35822652"
"2019-01";"RAFAFX";"742394.9824366"
"2019-01";"RAFAIMF";"1151.8100962"
"2019-01";"RAFASDR";"4526.5859081"
"2019-01";"RAFAGOLD";"44024.51981679"
"2019-01";"RAFAO";"-126.02021438"
"2019-02";"RAXG";"744485.02271008"
"2019-02";"RAFAFX";"738944.89730553"
"2019-02";"RAFAIMF";"1138.46974608"
"2019-02";"RAFASDR";"4521.34374058"
"2019-02";"RAFAGOLD";"43900.09134768"
"2019-02";"RAFAO";"-119.68808211"
"2019-03";"RAXG";"762250.97747492"
"2019-03";"RAFAFX";"756330.53281379"
"2019-03";"RAFAIMF";"1180.11149304"
"2019-03";"RAFASDR";"4501.79089396"
"2019-03";"RAFAGOLD";"43117.82046489"
"2019-03";"RAFAO";"238.54227413"
"2019-04";"RAXG";"777905.61690774"
"2019-04";"RAFAFX";"771992.33672856"
"2019-04";"RAFAIMF";"1254.71422854"
"2019-04";"RAFASDR";"4598.93863978"
"2019-04";"RAFAGOLD";"43716.37117853"
"2019-04";"RAFAO";"59.62731086"
"2019-05";"RAXG";"764857.31942879"
"2019-05";"RAFAFX";"759110.58794423"
"2019-05";"RAFAIMF";"1229.90139652"
"2019-05";"RAFASDR";"4510.50454397"
"2019-05";"RAFAGOLD";"43608.7140799"
"2019-05";"RAFAO";"6.32554407"
"2019-06";"RAXG";"765349.50707437"
"2019-06";"RAFAFX";"759772.29874779"
"2019-06";"RAFAIMF";"1205.89740279"
"2019-06";"RAFASDR";"4415.55655365"
"2019-06";"RAFAGOLD";"46015.3158717"
"2019-06";"RAFAO";"-44.24562986"
"2019-07";"RAXG";"773686.58408695"
"2019-07";"RAFAFX";"767909.5716729"
"2019-07";"RAFAIMF";"1389.34211957"
"2019-07";"RAFASDR";"4436.09184007"
"2019-07";"RAFAGOLD";"47327.541934"
"2019-07";"RAFAO";"-48.42154559"
"2019-08";"RAXG";"772682.62344849"
"2019-08";"RAFAFX";"766964.14106907"
"2019-08";"RAFAIMF";"1381.20973363"
"2019-08";"RAFASDR";"4407.973559"
"2019-08";"RAFAGOLD";"50471.59746931"
"2019-08";"RAFAO";"-70.70091321"
"2019-09";"RAXG";"782739.02623185"
"2019-09";"RAFAFX";"776965.59339771"
"2019-09";"RAFAIMF";"1308.43461625"
"2019-09";"RAFASDR";"4421.62250875"
"2019-09";"RAFAGOLD";"49524.92326921"
"2019-09";"RAFAO";"43.37570914"
"2019-10";"RAXG";"785319.00818839"
"2019-10";"RAFAFX";"779464.98892919"
"2019-10";"RAFAIMF";"1311.74498897"
"2019-10";"RAFASDR";"4438.33566004"
"2019-10";"RAFAGOLD";"49923.70595467"
"2019-10";"RAFAO";"103.93861019"
"2019-11";"RAXG";"788763.12561388"
"2019-11";"RAFAFX";"782953.32352609"
"2019-11";"RAFAIMF";"1250.01392554"
"2019-11";"RAFASDR";"4466.01913782"
"2019-11";"RAFAGOLD";"48788.15192635"
"2019-11";"RAFAO";"93.76902443"
"2019-12";"RAXG";"777301.74038656"
"2019-12";"RAFAFX";"771573.01701085"
"2019-12";"RAFAIMF";"1368.65435384"
"2019-12";"RAFASDR";"4380.61554007"
"2019-12";"RAFAGOLD";"49110.8539366"
"2019-12";"RAFAO";"-20.5465182"
"2020-01";"RAXG";"769629.42435575"
"2020-01";"RAFAFX";"763965.80588787"
"2020-01";"RAFAIMF";"1357.28107937"
"2020-01";"RAFASDR";"4348.52942951"
"2020-01";"RAFAGOLD";"51119.63190134"
"2020-01";"RAFAO";"-42.192041"
"2020-02";"RAXG";"774274.36717867"
"2020-02";"RAFAFX";"768768.40871689"
"2020-02";"RAFAIMF";"1314.62321212"
"2020-02";"RAFASDR";"4327.82721246"
"2020-02";"RAFAGOLD";"52291.986412"
"2020-02";"RAFAO";"-136.4919628"
"2020-03";"RAXG";"768895.18545372"
"2020-03";"RAFAFX";"763405.20039187"
"2020-03";"RAFAIMF";"1291.86912975"
"2020-03";"RAFASDR";"4164.86370646"
"2020-03";"RAFAGOLD";"51920.2608444"
"2020-03";"RAFAO";"33.25222564"
"2020-04";"RAXG";"807009.49237048"
"2020-04";"RAFAFX";"801023.08958142"
"2020-04";"RAFAIMF";"1664.81605013"
"2020-04";"RAFASDR";"4191.5705371"
"2020-04";"RAFAGOLD";"55331.25711059"
"2020-04";"RAFAO";"130.01620183"
"2020-05";"RAXG";"822808.31866208"
"2020-05";"RAFAFX";"816544.40697013"
"2020-05";"RAFAIMF";"1682.01057918"
"2020-05";"RAFASDR";"4491.82704591"
"2020-05";"RAFAGOLD";"55658.78445931"
"2020-05";"RAFAO";"90.07406686"
"2020-06";"RAXG";"857261.84070418"
"2020-06";"RAFAFX";"851126.27463059"
"2020-06";"RAFAIMF";"1654.31759915"
"2020-06";"RAFASDR";"4451.66716902"
"2020-06";"RAFAGOLD";"56231.98580377"
"2020-06";"RAFAO";"29.58130542"
"2020-07";"RAXG";"853154.40984817"
"2020-07";"RAFAFX";"846959.34965069"
"2020-07";"RAFAIMF";"1623.7417878"
"2020-07";"RAFASDR";"4369.81167428"
"2020-07";"RAFAGOLD";"59949.04737755"
"2020-07";"RAFAO";"201.5067354"
"2020-08";"RAXG";"854733.85292945"
"2020-08";"RAFAFX";"848571.48320208"
"2020-08";"RAFAIMF";"1589.20647235"
"2020-08";"RAFASDR";"4370.77181353"
"2020-08";"RAFAGOLD";"59468.90269702"
"2020-08";"RAFAO";"202.39144149"
"2020-09";"RAXG";"879775.48184813"
"2020-09";"RAFAFX";"873529.86643291"
"2020-09";"RAFAIMF";"1872.81759923"
"2020-09";"RAFASDR";"4418.52650846"
"2020-09";"RAFAGOLD";"58229.24517933"
"2020-09";"RAFAO";"-45.72869247"
"2020-10";"RAXG";"877999.25378613"
"2020-10";"RAFAFX";"871740.08332908"
"2020-10";"RAFAIMF";"1866.71842113"
"2020-10";"RAFASDR";"4404.61417645"
"2020-10";"RAFAGOLD";"57556.2632584"
"2020-10";"RAFAO";"-12.16214053"
"2020-11";"RAXG";"883338.85259515"
"2020-11";"RAFAFX";"876970.05752342"
"2020-11";"RAFAIMF";"1863.77484388"
"2020-11";"RAFASDR";"4398.03634784"
"2020-11";"RAFAGOLD";"53685.17912608"
"2020-11";"RAFAO";"106.98388001"
"2020-12";"RAXG";"898377.36675999"
"2020-12";"RAFAFX";"892246.65553581"
"2020-12";"RAFAIMF";"1849.57774245"
"2020-12";"RAFASDR";"4363.87669915"
"2020-12";"RAFAGOLD";"55747.12079425"
"2020-12";"RAFAO";"-82.74321742"
"2021-01";"RAXG";"903008.80916573"
"2021-01";"RAFAFX";"896790.82742161"
"2021-01";"RAFAIMF";"1848.10462422"
"2021-01";"RAFASDR";"4361.05860235"
"2021-01";"RAFAGOLD";"55389.1755164"
"2021-01";"RAFAO";"8.81851755"
"2021-02";"RAXG";"920547.23562681"
"2021-02";"RAFAFX";"914208.82584293"
"2021-02";"RAFAIMF";"1829.24189216"
"2021-02";"RAFASDR";"4440.69487455"
"2021-02";"RAFAGOLD";"52895.8951841"
"2021-02";"RAFAO";"68.47301717"
"2021-03";"RAXG";"937103.50403509"
"2021-03";"RAFAFX";"930321.8232561"
"2021-03";"RAFAIMF";"1929.98778353"
"2021-03";"RAFASDR";"4551.19479555"
"2021-03";"RAFAGOLD";"53421.07501391"
"2021-03";"RAFAO";"300.49819991"
"2021-04";"RAXG";"920679.49686649"
"2021-04";"RAFAFX";"914382.83412883"
"2021-04";"RAFAIMF";"1885.71470162"
"2021-04";"RAFASDR";"4447.19901719"
"2021-04";"RAFAGOLD";"53838.07318343"
"2021-04";"RAFAO";"-36.25098115"
"2021-05";"RAXG";"908903.76546356"
"2021-05";"RAFAFX";"902518.7570533"
"2021-05";"RAFAIMF";"1875.04405916"
"2021-05";"RAFASDR";"4422.344609"
"2021-05";"RAFAGOLD";"57381.65298694"
"2021-05";"RAFAO";"87.6197421"
"2021-06";"RAXG";"947794.66986336"
"2021-06";"RAFAFX";"941407.6907823"
"2021-06";"RAFAIMF";"1982.71058283"
"2021-06";"RAFASDR";"4483.21470869"
"2021-06";"RAFAGOLD";"54358.6360198"
"2021-06";"RAFAO";"-78.94621046"
"2021-07";"RAXG";"928722.0401531"
"2021-07";"RAFAFX";"922385.38378224"
"2021-07";"RAFAIMF";"1947.64257569"
"2021-07";"RAFASDR";"4404.00723236"
"2021-07";"RAFAGOLD";"55280.74040363"
"2021-07";"RAFAO";"-14.99343719"
"2021-08";"RAXG";"943167.35285542"
"2021-08";"RAFAFX";"929400.12228184"
"2021-08";"RAFAIMF";"1960.36832846"
"2021-08";"RAFASDR";"11658.00144267"
"2021-08";"RAFAGOLD";"55301.77433322"
"2021-08";"RAFAO";"148.86080245"
"2021-09";"RAXG";"953091.86971511"
"2021-09";"RAFAFX";"939293.5900811"
"2021-09";"RAFAIMF";"1960.69735959"
"2021-09";"RAFASDR";"11864.22818993"
"2021-09";"RAFAGOLD";"54468.17355287"
"2021-09";"RAFAO";"-26.64591551"
"2021-10";"RAXG";"936740.11703975"
"2021-10";"RAFAFX";"923043.71732811"
"2021-10";"RAFAIMF";"1916.17533214"
"2021-10";"RAFASDR";"11789.1182871"
"2021-10";"RAFAGOLD";"54142.78261718"
"2021-10";"RAFAO";"-8.8939076"
"2021-11";"RAXG";"935387.92491312"
"2021-11";"RAFAFX";"921690.10794382"
"2021-11";"RAFAIMF";"2005.35657747"
"2021-11";"RAFASDR";"11767.98712045"
"2021-11";"RAFAGOLD";"55231.67917842"
"2021-11";"RAFAO";"-75.52672862"
"2021-12";"RAXG";"958443.42311664"
"2021-12";"RAFAFX";"944496.65719239"
"2021-12";"RAFAIMF";"2000.8149878"
"2021-12";"RAFASDR";"11912.47159794"
"2021-12";"RAFAGOLD";"55690.73617939"
"2021-12";"RAFAO";"33.47933851"
"2022-01";"RAXG";"960839.4609678"
"2022-01";"RAFAFX";"946748.76369425"
"2022-01";"RAFAIMF";"2025.17441689"
"2022-01";"RAFASDR";"12058.44864248"
"2022-01";"RAFAGOLD";"55893.51635303"
"2022-01";"RAFAO";"7.07421418"
"2022-02";"RAXG";"951571.23546419"
"2022-02";"RAFAFX";"937980.66771152"
"2022-02";"RAFAIMF";"1975.39388816"
"2022-02";"RAFASDR";"11670.02683182"
"2022-02";"RAFAGOLD";"58727.89402208"
"2022-02";"RAFAO";"-54.85296731"
"2022-03";"RAXG";"923016.33879906"
"2022-03";"RAFAFX";"910089.5654019"
"2022-03";"RAFAIMF";"2130.93495485"
"2022-03";"RAFASDR";"11608.59188412"
"2022-03";"RAFAGOLD";"59852.5819713"
"2022-03";"RAFAO";"-812.75344181"
"2022-04";"RAXG";"939378.39082832"
"2022-04";"RAFAFX";"925304.27589562"
"2022-04";"RAFAIMF";"2197.41088237"
"2022-04";"RAFASDR";"11843.12926461"
"2022-04";"RAFAGOLD";"62001.57874772"
"2022-04";"RAFAO";"33.57478571"
"2022-05";"RAXG";"939336.03849365"
"2022-05";"RAFAFX";"925451.42153213"
"2022-05";"RAFAIMF";"2182.37085151"
"2022-05";"RAFASDR";"11763.90484381"
"2022-05";"RAFAGOLD";"59393.23707495"
"2022-05";"RAFAO";"-61.6587338"
"2022-06";"RAXG";"861439.99301327"
"2022-06";"RAFAFX";"848983.07445347"
"2022-06";"RAFAIMF";"2185.49021946"
"2022-06";"RAFASDR";"11474.96623975"
"2022-06";"RAFAGOLD";"58070.40199847"
"2022-06";"RAFAO";"-1203.53789941"
"2022-07";"RAXG";"863275.41023743"
"2022-07";"RAFAFX";"849684.01782711"
"2022-07";"RAFAIMF";"2159.1211352"
"2022-07";"RAFASDR";"11345.83416249"
"2022-07";"RAFAGOLD";"56181.18157106"
"2022-07";"RAFAO";"86.43711263"
"2022-08";"RAXG";"873352.45159796"
"2022-08";"RAFAFX";"859340.23786015"
"2022-08";"RAFAIMF";"2180.90709451"
"2022-08";"RAFASDR";"11687.07678314"
"2022-08";"RAFAGOLD";"56206.84854409"
"2022-08";"RAFAO";"144.22986016"
"2022-09";"RAXG";"818122.36167493"
"2022-09";"RAFAFX";"806113.86863301"
"2022-09";"RAFAIMF";"2139.30445823"
"2022-09";"RAFASDR";"11488.3232095"
"2022-09";"RAFAGOLD";"54626.8886707"
"2022-09";"RAFAO";"-1619.13462581"
"2022-10";"RAXG";"830737.0248768"
"2022-10";"RAFAFX";"816883.13783381"
"2022-10";"RAFAIMF";"2184.03864416"
"2022-10";"RAFASDR";"11757.26668479"
"2022-10";"RAFAGOLD";"55026.17053954"
"2022-10";"RAFAO";"-87.41828596"
"2022-11";"RAXG";"804759.55201132"
"2022-11";"RAFAFX";"791193.18381917"
"2022-11";"RAFAIMF";"2125.38228715"
"2022-11";"RAFASDR";"11462.21778769"
"2022-11";"RAFAGOLD";"55798.08258226"
"2022-11";"RAFAO";"-21.23188269"
"2022-12";"RAXG";"796097.7563073"
"2022-12";"RAFAFX";"783827.95393624"
"2022-12";"RAFAIMF";"2136.60309017"
"2022-12";"RAFASDR";"11380.70788765"
"2022-12";"RAFAGOLD";"56099.2590539"
"2022-12";"RAFAO";"-1247.50860676"
"2023-01";"RAXG";"798854.09643447"
"2023-01";"RAFAFX";"785284.36859851"
"2023-01";"RAFAIMF";"2145.38584675"
"2023-01";"RAFASDR";"11475.46586494"
"2023-01";"RAFAGOLD";"59397.29433158"
"2023-01";"RAFAO";"-51.12387573"
"2023-02";"RAXG";"783466.50297499"
"2023-02";"RAFAFX";"770065.08819924"
"2023-02";"RAFAIMF";"2134.17051081"
"2023-02";"RAFASDR";"11467.8778213"
"2023-02";"RAFAGOLD";"56886.96376427"
"2023-02";"RAFAO";"-200.63355636"
"2023-03";"RAXG";"755684.37509581"
"2023-03";"RAFAFX";"743006.72850883"
"2023-03";"RAFAIMF";"2182.91968574"
"2023-03";"RAFASDR";"11239.82123593"
"2023-03";"RAFAGOLD";"60447.77837645"
"2023-03";"RAFAO";"-745.09433469"
"2023-04";"RAXG";"746063.94758554"
"2023-04";"RAFAFX";"732892.10018775"
"2023-04";"RAFAIMF";"2123.74899581"
"2023-04";"RAFASDR";"10985.2815887"
"2023-04";"RAFAGOLD";"59368.88886469"
"2023-04";"RAFAO";"62.81681328"
"2023-05";"RAXG";"747188.61363938"
"2023-05";"RAFAFX";"733979.92226954"
"2023-05";"RAFAIMF";"2114.08899681"
"2023-05";"RAFASDR";"11026.32170038"
"2023-05";"RAFAGOLD";"60022.7843978"
"2023-05";"RAFAO";"68.28067265"
"2023-06";"RAXG";"737381.2662334"
"2023-06";"RAFAFX";"725177.1106269"
"2023-06";"RAFAIMF";"2060.39442029"
"2023-06";"RAFASDR";"11061.05595573"
"2023-06";"RAFAGOLD";"57302.87756829"
"2023-06";"RAFAO";"-917.29476952"
"2023-07";"RAXG";"710903.21339864"
"2023-07";"RAFAFX";"698065.58708416"
"2023-07";"RAFAIMF";"1997.35354"
"2023-07";"RAFASDR";"10779.46369827"
"2023-07";"RAFAGOLD";"57299.77293644"
"2023-07";"RAFAO";"60.80907621"
"2023-08";"RAXG";"706781.00109375"
"2023-08";"RAFAFX";"693973.87337467"
"2023-08";"RAFAIMF";"1935.51012838"
"2023-08";"RAFASDR";"10845.5207659"
"2023-08";"RAFAGOLD";"57400.03736439"
"2023-08";"RAFAO";"26.0968248"
"2023-09";"RAXG";"690685.12044792"
"2023-09";"RAFAFX";"678286.9177311"
"2023-09";"RAFAIMF";"1990.98013698"
"2023-09";"RAFASDR";"11271.29341898"
"2023-09";"RAFAGOLD";"57171.02011594"
"2023-09";"RAFAO";"-864.07083914"
"2023-10";"RAXG";"670527.40846342"
"2023-10";"RAFAFX";"657515.93937068"
"2023-10";"RAFAIMF";"1958.74734829"
"2023-10";"RAFASDR";"11140.82179619"
"2023-10";"RAFAGOLD";"60682.82633559"
"2023-10";"RAFAO";"-88.10005174"
"2023-11";"RAXG";"655238.57396254"
"2023-11";"RAFAFX";"642363.03446074"
"2023-11";"RAFAIMF";"1883.97107684"
"2023-11";"RAFASDR";"10988.81205837"
"2023-11";"RAFAGOLD";"59618.66619126"
"2023-11";"RAFAO";"2.75636659"
"2023-12";"RAXG";"666558.57260588"
"2023-12";"RAFAFX";"654173.64132657"
"2023-12";"RAFAIMF";"1885.2142453"
"2023-12";"RAFASDR";"10901.77789203"
"2023-12";"RAFAGOLD";"57817.65746397"
"2023-12";"RAFAO";"-402.06085802"
"2024-01";"RAXG";"674973.57997121"
"2024-01";"RAFAFX";"662176.46244456"
"2024-01";"RAFAIMF";"1877.66873304"
"2024-01";"RAFASDR";"10862.5795972"
"2024-01";"RAFAGOLD";"58767.55274094"
"2024-01";"RAFAO";"56.86919641"
"2024-02";"RAXG";"690842.07854641"
"2024-02";"RAFAFX";"677808.06489461"
"2024-02";"RAFAIMF";"1854.42522441"
"2024-02";"RAFASDR";"11092.03605725"
"2024-02";"RAFAGOLD";"60183.17070123"
"2024-02";"RAFAO";"87.55237014"
"2024-03";"RAXG";"728186.93188558"
"2024-03";"RAFAFX";"715624.52637182"
"2024-03";"RAFAIMF";"1913.97943952"
"2024-03";"RAFASDR";"11073.51790549"
"2024-03";"RAFAGOLD";"66756.19374724"
"2024-03";"RAFAO";"-425.09183125"
"2024-04";"RAXG";"733236.22054606"
"2024-04";"RAFAFX";"720306.83143746"
"2024-04";"RAFAIMF";"1863.21344619"
"2024-04";"RAFASDR";"11077.12124128"
"2024-04";"RAFAGOLD";"70640.86286163"
"2024-04";"RAFAO";"-10.94557887"
"2024-05";"RAXG";"730595.05457285"
"2024-05";"RAFAFX";"717694.59385627"
"2024-05";"RAFAIMF";"1804.18148137"
"2024-05";"RAFASDR";"11096.02658375"
"2024-05";"RAFAGOLD";"70773.43620304"
"2024-05";"RAFAO";"0.25265146"
"2024-06";"RAXG";"724236.27287738"
"2024-06";"RAFAFX";"711838.12490395"
"2024-06";"RAFAIMF";"1870.95666524"
"2024-06";"RAFASDR";"10933.65779369"
"2024-06";"RAFAGOLD";"70019.58118616"
"2024-06";"RAFAO";"-406.4664855"
"2024-07";"RAXG";"716208.90092532"
"2024-07";"RAFAFX";"703509.57071925"
"2024-07";"RAFAIMF";"1745.67614878"
"2024-07";"RAFASDR";"10932.33554584"
"2024-07";"RAFAGOLD";"71186.41061002"
"2024-07";"RAFAO";"21.31851145"
